feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:neg_FRN1.mzML:area,datafile:neg_FRN2.mzML:area,datafile:neg_FRN3.mzML:area,datafile:neg_FRN4.mzML:area,datafile:neg_FRN5.mzML:area,datafile:neg_HFO1.mzML:area,datafile:neg_HFO2.mzML:area,datafile:neg_HFO3.mzML:area,datafile:neg_HFO4.mzML:area,datafile:neg_HFO5.mzML:area
N8345,7.889,829.53495,829.53889,4.749626627,C48H79O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:4,"PG O-22:5(7,10,13,16,19)_20:4(5,8,11,14)",0.641,0.79254,0.611886386,0.632863109,Some,Some,84484.95966,90096.28852,71508.6204,78817.23843,86601.29185,160152.4234,151839.4371,135101.0477,184646.8361,153818.6658
N8345,7.889,829.53495,829.53889,4.749626627,C48H79O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:4,"PG O-22:5(4,7,10,13,16)_20:4(5,8,11,14)",0.649846154,0.813173846,0.523247109,0.564899687,All,Some,48574.83381,51518.22464,39319.90202,42772.98767,50723.87591,84249.26592,78676.84054,66939.63511,70660.00056,77823.95566
N8345,7.889,829.53495,829.53889,4.749626627,C48H79O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:4,"PG O-22:5(4,7,10,13,16)_20:4(8,11,14,17)",0.69425,0.87585875,0.417127701,0.490713036,Some,Some,24940.20653,26385.48684,20171.47759,22409.7739,25674.83224,45598.31067,43483.72241,37959.31718,46693.1633,43357.37853
N8470,7.98,775.48694,775.49194,6.447520267,C44H73O9P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_18:3,"PG O-20:5(5,8,11,14,17)_18:3(6,9,12)",0.87225,0.808795,0.015389011,0.180415709,Some,Some,115686.4574,106736.0224,76602.8157,75146.24809,91623.41326,53125,57163.14199,61428.57143,64856.36115,65854.90507
N8470,7.98,775.48694,775.49194,6.447520267,C44H73O9P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_18:3,"PG O-20:5(5,8,11,14,17)_18:3(9,12,15)",0.860857143,0.798767143,0.017587442,0.180032382,All,Some,195313.5426,205263.9776,149397.1843,175853.7519,171376.5867,146875,154836.858,158571.4286,155143.6389,155145.0949
N8571,8.031,913.58071,913.58115,0.481621146,C49H87O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:0_20:4,"PI 20:0_20:4(8,11,14,17)",0.7672,0.946498,0.027520429,0.193386143,All,Some,0,0,0,0,0,0,0,0,0,10177.33118
N8571,8.031,913.58071,913.58115,0.481621146,C49H87O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:0_20:4,"PI 20:0_20:4(5,8,11,14)",0.831666667,0.875871667,0.001785701,0.172182394,All,Some,0,0,0,0,0,0,0,0,0,422.6688188
N8582,8.034,863.5654,863.5655,0.115798975,C45H85O13P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:1,PI 18:0_18:1(9),0.506,0.24484,0.262477126,0.285065701,All,Some,51700,0,69787.05637,58700,32542.10526,0,0,0,0,0
N8582,8.034,863.5654,863.5655,0.115798975,C45H85O13P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:1,PI 18:0_18:1(11),0.688,0.90856,0.131211009,0.264624807,All,Some,0,0,15612.94363,0,0,0,0,0,0,0
N8582,8.034,863.5654,863.5655,0.115798975,C45H85O13P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:1,PI 18:0_18:1(6),0.91,0.864025,0,0.1774025,All,None,0,0,0,0,36157.89474,0,0,0,0,0
N8987,8.201,913.58075,913.58115,0.437837405,C49H87O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:0_20:4,"PI 20:0_20:4(8,11,14,17)",0.785,0.9294425,0.017887066,0.185753903,All,Some,39179.58913,30549.22119,40716.71823,31878.55984,34499.67884,19633.05238,20383.82373,26266.58824,18824.23877,20297.85938
N8987,8.201,913.58075,913.58115,0.437837405,C49H87O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:0_20:4,"PI 20:0_20:4(5,8,11,14)",0.759714286,0.877305714,0.018614426,0.178593541,All,Some,63820.41087,53850.77881,70283.28177,58221.44016,58300.32116,32266.94762,28116.17627,32333.41176,23175.76123,27202.14062
N9005,8.223,775.48785,775.49194,5.274071578,C44H73O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-16:2_22:6,"PG O-16:2(6,9)_22:6(4,7,10,13,16,19)",0.705333333,0.840496667,0.009077121,0.161844697,All,Some,39600,34100,23900,30600,32900,22200,35800,31800,30200,33600
N9112,8.286,895.57229,895.57059,1.89823116,C49H85O12P,CCCCCCCCCCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-24:6_16:0,"PI O-24:6(4,7,10,13,16,19)_16:0",0.708166667,0.837653333,0.234215629,0.341954504,All,Some,0,0,0,0,0,602000,609000,661000,0,0
N9237,8.333,775.54869,775.54946,0.99284448,C42H81O10P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_18:1,PG 18:0_18:1(9),0.757,0.94714,0.234799518,0.358253614,All,Some,0,0,0,0,1091.378106,0,0,374.7949309,0,0
N9237,8.333,775.54869,775.54946,0.99284448,C42H81O10P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_18:1,PG 18:0_18:1(11),0.951,0.957835,0,0.1908835,All,None,5833.85557,7361.580324,5283.147313,5402.809644,6076.648182,4376.110495,5230.753492,6475.439264,6351.776678,6675.639897
N9237,8.333,775.54869,775.54946,0.99284448,C42H81O10P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_18:1,PG 18:0_18:1(6),0.803,0.82476,0,0.162776,All,None,134166.1444,179638.4197,145716.8527,154597.1904,176831.9737,148623.8895,164769.2465,179149.7658,169648.2233,177324.3601
N10055,8.731,835.54314,835.5342,10.69974155,C43H81O13P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_16:1,PI 18:0_16:1(9),0.42,0.569145,0.499559747,0.498562297,All,Some,42850.46221,0,0,0,0,0,49538.33973,0,53754.80858,57444.64295
N10055,8.731,835.54314,835.5342,10.69974155,C43H81O13P,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_16:1,PI 18:0_16:1(6),0.979,0.85409,0,0.183309,All,None,549.5377923,0,0,0,0,0,0,0,0,262.6742221
N10055,8.731,835.54314,835.5342,10.69974155,C43H81O13P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_16:1,PI 18:0_16:1(7),0.865,0.94988,0,0.181488,All,None,0,0,0,0,0,0,361.6602716,0,645.1914214,592.6828241
N10056,8.731,885.55515,885.54985,5.984982099,C47H83O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_20:4,"PI 18:0_20:4(8,11,14,17)",0.52875,0.71967125,0.850056733,0.804887512,All,All,0,0,57636.13468,0,68671.55967,86373.66516,62337.17433,64137.41547,0,0
N10056,8.731,885.55515,885.54985,5.984982099,C47H83O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_20:4,"PI 18:0_20:4(5,8,11,14)",0.71175,0.75971875,0.319933548,0.403093714,All,Some,0,0,18263.86532,0,17528.44033,12326.33484,23362.82567,19162.58453,0,0
N10071,8.734,671.46501,671.46573,1.072281083,C37H69O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:2,"PA 16:0_18:2(6,9)",0.711333333,0.339996667,0.19828721,0.263762768,All,Some,23453.8208,0,18168.17319,24645.54318,30235.28578,14227.81542,33184.17557,31368.50342,26153.23874,30380.95238
N10071,8.734,671.46501,671.46573,1.072281083,C37H69O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:2,"PA 16:0_18:2(9,12)",0.7845,0.7347075,0.088523223,0.222739329,All,Some,1346.179195,0,1631.826814,454.4568245,1564.714218,372.1845757,2415.82443,2431.496579,746.7612585,1519.047619
N10069,8.734,697.47939,697.48138,2.85312276,C39H71O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_18:2,"PA 18:1(9)_18:2(9,12)",0.7915,0.73314,0.10542259,0.236802072,Some,Some,9337.686567,0,0,10781.34827,0,6368.283655,9644.916091,8839.285714,8567.104796,9362.408563
N10069,8.734,697.47939,697.48138,2.85312276,C39H71O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_18:2,"PA 18:1(11)_18:2(9,12)",0.691333333,0.817481667,0.070281727,0.207106881,All,Some,6427.238806,0,0,4859.250485,0,5372.37483,6730.799605,5957.142857,6539.46714,6484.860013
N10069,8.734,697.47939,697.48138,2.85312276,C39H71O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_18:2,"PA 18:1(6)_18:2(9,12)",0.725666667,0.667346667,0.070281727,0.195526715,All,Some,1735.074627,0,0,1259.401249,0,2459.341516,4124.284304,3703.571429,3793.428064,4152.731423
N10077,8.734,821.55618,821.55494,1.509333022,C43H83O12P,CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-16:1_18:0,PI O-16:1(6)_18:0,0.984,0.88111,0.948488432,0.945301746,All,Some,49446.92651,51109.20262,56561.57926,56255.06505,50184.55279,48058.48903,50076.51063,55274.45718,52589.40703,56107.62332
N10077,8.734,821.55618,821.55494,1.509333022,C43H83O12P,CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-16:1_18:0,PI O-16:1(9)_18:0,0.968,0.09598,0.998770092,0.905414074,All,All,2310553.073,2468890.797,2373438.421,2341380.536,2479815.447,2561941.511,2729923.489,2724725.543,2701717.78,2663892.377
N10077,8.734,821.55618,821.55494,1.509333022,C43H83O12P,CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-16:1_18:0,PI O-16:1(7)_18:0,0.985,0.89413,0,0.187913,All,None,0,0,0,22364.39895,0,0,0,0,15692.81347,0
N10092,8.736,833.52787,833.51855,11.1815148,C43H79O13P,CCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_16:2,"PI 18:0_16:2(6,9)",0.772,0.853905,0.249568618,0.362245394,All,Some,0,0,0,46200,0,52400,0,0,54800,0
N10116,8.741,671.46496,671.46573,1.146745047,C37H69O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:2,"PA 16:0_18:2(6,9)",0.706666667,0.340013333,0.209230878,0.272052702,All,Some,0,0,0,0,0,11694.09487,0,0,0,0
N10116,8.741,671.46496,671.46573,1.146745047,C37H69O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:2,"PA 16:0_18:2(9,12)",0.7775,0.7346825,0.092839102,0.225489531,All,Some,0,0,0,0,0,305.9051307,0,0,0,0
N10318,8.883,847.57212,847.57059,1.805159379,C45H85O12P,CCCCCCCCCCCC=CCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-18:1_18:1,PI O-18:1(6)_18:1(6),0.557,0.8654,0.498840288,0.54131223,All,Some,0,129333.3333,99913.15661,102333.3333,140333.3333,86333.33333,85333.33333,0,100333.3333,0
N10318,8.883,847.57212,847.57059,1.805159379,C45H85O12P,CCCCCCCCCCCC=CCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-18:1_18:1,PI O-18:1(11)_18:1(6),0.5775,0.9101875,0.434570747,0.496425348,All,Some,0,129333.3333,99913.15661,102333.3333,140333.3333,86333.33333,85333.33333,0,100333.3333,0
N10318,8.883,847.57212,847.57059,1.805159379,C45H85O12P,CCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-18:1_18:1,PI O-18:1(6)_18:1(11),0.5775,0.9101875,0.434570747,0.496425348,All,Some,0,129333.3333,99173.68679,102333.3333,140333.3333,86333.33333,85333.33333,0,100333.3333,0
N10589,8.99,778.57059,778.57561,6.447671794,C45H82NO7P,CCCCCCC=CCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:4_16:1,"PE O-24:4(9,12,15,18)_16:1(9)",0.7382,0.837855,0.19830635,0.31625058,All,Some,9971.494662,9676.471441,10488.98975,9729.97551,0,19605.80442,16933.7112,18472.41917,15883.22539,15843.79681
N10589,8.99,778.57059,778.57561,6.447671794,C45H82NO7P,CCCCCCCCCC=CCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:4_16:1,"PE O-24:4(9,12,15,18)_16:1(6)",0.7522,0.925568,0.148785342,0.286805074,All,Some,8395.995359,8437.935781,9033.664606,8095.188353,0,15815.29968,15716.51147,18472.41917,14668.58441,13969.72973
N10589,8.99,778.57059,778.57561,6.447671794,C45H82NO7P,CCCCCCCCC=CCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:4_16:1,"PE O-24:4(9,12,15,18)_16:1(7)",0.6975,0.9271625,0.123850028,0.261546272,Some,Some,12432.50998,12185.59278,12877.34565,12374.83614,0,23078.8959,20249.77733,24255.16166,19648.1902,19886.47346
N10611,8.997,857.56561,857.57019,5.340670715,C50H83O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCC=CCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:3_22:6,"PG O-22:3(7,10,13)_22:6(4,7,10,13,16,19)",0.721333333,0.82477,0.404171913,0.477947864,Some,Some,69800,74800,73200,68100,74000,117000,110000,101000,114000,111000
N10648,9.03,851.51863,851.52324,5.413827578,C50H77O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_22:6,"PG O-22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.827555556,0.822825556,0.199373033,0.324536537,All,Some,0,0,0,19300,17000,40800,38600,44700,38900,39700
N10705,9.053,827.51921,827.52324,4.869953864,C48H77O9P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:5,"PG O-22:5(4,7,10,13,16)_20:5(5,8,11,14,17)",0.831,0.874773,0.09475277,0.246379516,Some,Some,3295459.671,3346858.475,3082754.406,3043025.398,3331963.195,3664148.548,3698113.31,3513267.725,3796431.981,3855164.234
N10705,9.053,827.51921,827.52324,4.869953864,C48H77O9P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:5,"PG O-22:5(7,10,13,16,19)_20:5(5,8,11,14,17)",0.906857143,0.850662857,0.049763079,0.215562463,All,Some,1094540.329,1203141.525,1217245.594,1196974.602,1278036.805,1175851.452,1161886.69,1216732.275,1133568.019,1214835.766
N10709,9.054,793.52371,793.52364,0.088214133,C41H79O12P,CCCCCCCCC=CCCCCCCCC(=O)OC(COCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-14:0_18:1,PI O-14:0_18:1(9),0.891,0.512905,0.35558595,0.42485926,All,Some,0,0,0,0,0,0,0,435.1175304,0,0
N10709,9.054,793.52371,793.52364,0.088214133,C41H79O12P,CCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-14:0_18:1,PI O-14:0_18:1(11),0.857,0.962985,0,0.1819985,All,None,0,0,0,0,0,0,0,8764.88247,0,0
N10709,9.054,793.52371,793.52364,0.088214133,C41H79O12P,CCCCCCCCCCCC=CCCCCC(=O)OC(COCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-14:0_18:1,PI O-14:0_18:1(6),0.984,0.829495,0,0.1813495,All,None,0,0,0,0,0,0,0,0,0,0
N10920,9.116,801.50333,801.50759,5.314983979,C46H75O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-18:3_22:6,"PG O-18:3(9,12,15)_22:6(4,7,10,13,16,19)",0.732,0.84051,0.319379549,0.412754639,Some,Some,0,0,0,0,0,0,31165.33103,0,0,0
N10920,9.116,801.50333,801.50759,5.314983979,C46H75O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-18:3_22:6,"PG O-18:3(6,9,12)_22:6(4,7,10,13,16,19)",0.7855,0.865485833,0.190785526,0.317727004,Some,Some,0,0,0,0,0,0,19534.66897,0,0,0
N10993,9.154,777.50296,777.50759,5.954925791,C44H75O9P,CCCCCCC=CCCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_16:1,"PG O-22:6(4,7,10,13,16,19)_16:1(9)",0.820714286,0.641758571,0.095035232,0.222275471,All,Some,1127110.555,1101388.993,945360.9637,967817.8998,998999.4014,1244593.596,1471661.414,1401595.466,1269855.223,1209457.971
N10993,9.154,777.50296,777.50759,5.954925791,C44H75O9P,CCCCCCCCC=CCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_16:1,"PG O-22:6(4,7,10,13,16,19)_16:1(7)",0.843818182,0.565878182,0.091531965,0.214195208,Some,Some,778577.0957,822078.3582,639980.9849,653616.0896,778075.0726,915544.9507,995378.2654,894289.4507,914888.9038,892096.1159
N10993,9.154,777.50296,777.50759,5.954925791,C44H75O9P,CCCCCCCCCC=CCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_16:1,"PG O-22:6(4,7,10,13,16,19)_16:1(6)",0.844857143,0.63104,0.071917972,0.205124092,All,Some,1244312.35,1166532.649,994658.0514,1068566.011,1192925.526,1259861.453,1472960.321,1434115.083,1245255.873,1248445.913
N11056,9.196,897.59057,897.58624,4.824048996,C49H87O12P,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COCCCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-20:3_20:2,"PI O-20:3(11,14,17)_20:2(11,14)",0.569,0.92782,0.294420955,0.385218764,Some,Some,3570.442287,5509.251382,0,0,5003.143576,0,3913.748531,2345.164135,0,3813.057605
N11056,9.196,897.59057,897.58624,4.824048996,C49H87O12P,CCCCCCCCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-20:3_20:2,"PI O-20:3(8,11,14)_20:2(8,11)",0.8416,0.84358,0.214636064,0.340226851,Some,Some,7654.153182,10200.69474,0,0,9104.080933,0,8569.917744,5105.290288,0,8371.957264
N11056,9.196,897.59057,897.58624,4.824048996,C49H87O12P,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COCCCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-20:3_20:2,"PI O-20:3(8,11,14)_20:2(11,14)",0.697,0.89744,0.197830541,0.317708433,All,Some,4375.404531,4890.053878,0,0,6392.775492,0,3116.333725,1819.545578,0,2314.985131
N11158,9.224,746.51269,746.51301,0.428659642,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_22:6,"PE O-16:1(6)_22:6(4,7,10,13,16,19)",0.790285714,0.799347857,0.059884673,0.206871096,All,Some,0,33093.79472,0,0,0,55645.12999,0,0,0,45206.48657
N11158,9.224,746.51269,746.51301,0.428659642,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_22:6,"PE O-16:1(7)_22:6(4,7,10,13,16,19)",0.818,0.845120833,0.050602343,0.206793958,Some,Some,0,25562.92483,0,0,0,41311.6484,0,0,0,33174.81839
N11158,9.224,746.51269,746.51301,0.428659642,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_22:6,"PE O-16:1(9)_22:6(4,7,10,13,16,19)",0.821857143,0.854466429,0.043373437,0.202331107,All,Some,0,36443.28045,0,0,0,59043.22161,0,0,0,49618.69504
N11249,9.272,883.5836,883.58584,2.535124374,C52H85O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-26:6_20:4,"PG O-26:6(8,11,14,17,20,23)_20:4(5,8,11,14)",0.757333333,0.764176667,0.745466614,0.748524292,Some,Some,8512.849357,11548.55684,9396.971015,9439.464883,10924.44294,4274.683412,4201.675966,4349.958089,9087.796489,3935.496957
N11249,9.272,883.5836,883.58584,2.535124374,C52H85O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-26:6_20:4,"PG O-26:6(8,11,14,17,20,23)_20:4(8,11,14,17)",0.65925,0.70474,0.559110708,0.583687566,All,Some,26387.15064,26251.44316,20903.02898,26260.53512,26775.55706,41825.31659,36198.32403,34450.04191,33512.20351,39664.50304
N11358,9.312,801.5042,801.50759,4.229529505,C46H75O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-18:3_22:6,"PG O-18:3(9,12,15)_22:6(4,7,10,13,16,19)",0.856666667,0.814233333,0.383756405,0.474095124,Some,Some,13299.65807,0,0,0,0,0,0,0,0,0
N11358,9.312,801.5042,801.50759,4.229529505,C46H75O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-18:3_22:6,"PG O-18:3(6,9,12)_22:6(4,7,10,13,16,19)",0.841636364,0.861800909,0.228817685,0.353397875,Some,Some,6100.341926,0,0,0,0,0,0,0,0,0
N11408,9.356,772.5282,772.52866,0.595447164,C45H76NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:2_22:6,"PE O-18:2(6,9)_22:6(4,7,10,13,16,19)",0.637666667,0.721613333,0.149679679,0.255671744,Some,Some,0,0,0,0,16266.41469,21490.63181,0,16441.5201,0,0
