id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:ccs,datafile:NEG_liver1_0.mzML:feature_state,datafile:NEG_liver1_0.mzML:mz,datafile:NEG_liver1_0.mzML:mz_range:min,datafile:NEG_liver1_0.mzML:mz_range:max,datafile:NEG_liver1_0.mzML:rt,datafile:NEG_liver1_0.mzML:rt_range:min,datafile:NEG_liver1_0.mzML:rt_range:max,datafile:NEG_liver1_0.mzML:height,datafile:NEG_liver1_0.mzML:area,datafile:NEG_liver1_0.mzML:intensity_range:min,datafile:NEG_liver1_0.mzML:intensity_range:max,datafile:NEG_liver1_0.mzML:fwhm,datafile:NEG_liver1_0.mzML:tailing_factor,datafile:NEG_liver1_0.mzML:asymmetry_factor,datafile:NEG_liver1_0.mzML:fragment_scans,datafile:NEG_liver1_0.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_1.mzML:feature_state,datafile:NEG_liver1_1.mzML:mz,datafile:NEG_liver1_1.mzML:mz_range:min,datafile:NEG_liver1_1.mzML:mz_range:max,datafile:NEG_liver1_1.mzML:rt,datafile:NEG_liver1_1.mzML:rt_range:min,datafile:NEG_liver1_1.mzML:rt_range:max,datafile:NEG_liver1_1.mzML:height,datafile:NEG_liver1_1.mzML:area,datafile:NEG_liver1_1.mzML:intensity_range:min,datafile:NEG_liver1_1.mzML:intensity_range:max,datafile:NEG_liver1_1.mzML:fwhm,datafile:NEG_liver1_1.mzML:tailing_factor,datafile:NEG_liver1_1.mzML:asymmetry_factor,datafile:NEG_liver1_1.mzML:fragment_scans,datafile:NEG_liver1_1.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_2.mzML:feature_state,datafile:NEG_liver1_2.mzML:mz,datafile:NEG_liver1_2.mzML:mz_range:min,datafile:NEG_liver1_2.mzML:mz_range:max,datafile:NEG_liver1_2.mzML:rt,datafile:NEG_liver1_2.mzML:rt_range:min,datafile:NEG_liver1_2.mzML:rt_range:max,datafile:NEG_liver1_2.mzML:height,datafile:NEG_liver1_2.mzML:area,datafile:NEG_liver1_2.mzML:intensity_range:min,datafile:NEG_liver1_2.mzML:intensity_range:max,datafile:NEG_liver1_2.mzML:fwhm,datafile:NEG_liver1_2.mzML:tailing_factor,datafile:NEG_liver1_2.mzML:asymmetry_factor,datafile:NEG_liver1_2.mzML:fragment_scans,datafile:NEG_liver1_2.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_3.mzML:feature_state,datafile:NEG_liver1_3.mzML:mz,datafile:NEG_liver1_3.mzML:mz_range:min,datafile:NEG_liver1_3.mzML:mz_range:max,datafile:NEG_liver1_3.mzML:rt,datafile:NEG_liver1_3.mzML:rt_range:min,datafile:NEG_liver1_3.mzML:rt_range:max,datafile:NEG_liver1_3.mzML:height,datafile:NEG_liver1_3.mzML:area,datafile:NEG_liver1_3.mzML:intensity_range:min,datafile:NEG_liver1_3.mzML:intensity_range:max,datafile:NEG_liver1_3.mzML:fwhm,datafile:NEG_liver1_3.mzML:tailing_factor,datafile:NEG_liver1_3.mzML:asymmetry_factor,datafile:NEG_liver1_3.mzML:fragment_scans,datafile:NEG_liver1_3.mzML:rt_ms2_apex_distance
28471,19.5356,19.4873,19.5675,1146.61735,1146.6145,1146.62,9.527E4,5.172E3,4.522E4,9.527E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1146.61735,1146.6145,1146.62,19.5356,19.4873,19.5675,9.527E4,5.172E3,4.522E4,9.527E4,0.0397,0.8304,0.6607,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28472,19.5356,19.519,19.6629,1371.93157,1371.92773,1371.93701,3.757E4,3.56E3,1.641E4,3.757E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1371.93157,1371.92773,1371.93701,19.5356,19.519,19.6629,3.757E4,3.56E3,1.641E4,3.757E4,0.1069,4.3514,7.7028,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28473,19.5356,19.519,19.6469,1419.93143,1419.92688,1419.9342,8.756E4,7.485E3,2.438E4,8.756E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1419.93143,1419.92688,1419.9342,19.5356,19.519,19.6469,8.756E4,7.485E3,2.438E4,8.756E4,0.1038,3.8684,6.7368,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28474,19.5356,19.4234,19.5675,1472.46162,1472.45972,1472.46509,1.113E5,9.672E3,2.297E4,1.113E5,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1472.46162,1472.45972,1472.46509,19.5356,19.4234,19.5675,1.113E5,9.672E3,2.297E4,1.113E5,0.0822,0.6422,0.2845,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28475,19.5356,19.3597,19.5995,1531.92332,1531.91626,1531.9292,1.038E5,1.587E4,3.523E4,1.038E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1531.92332,1531.91626,1531.9292,19.5356,19.3597,19.5995,1.038E5,1.587E4,3.523E4,1.038E5,0.1616,0.6818,0.3635,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28476,19.5356,19.4234,19.5675,1761.90319,1761.90039,1761.90649,5.915E4,5.251E3,2.13E4,5.915E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1761.90319,1761.90039,1761.90649,19.5356,19.4234,19.5675,5.915E4,5.251E3,2.13E4,5.915E4,0.1231,0.6422,0.2845,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28477,19.5361,19.4375,19.6193,808.61361,808.6098,808.61945,4.296E5,3.768E4,1.367E4,4.296E5,3,0.75,3,1,0.934,0.59,0.00047,0.0337,0,,,,,,,,,,,,,DETECTED,808.61352,808.61195,808.61768,19.5391,19.443,19.6193,3.955E5,3.768E4,1.367E4,3.955E5,0.2933,1.0161,1.1736,1,-0.0074,DETECTED,808.61342,808.6098,808.61432,19.5515,19.4552,19.6147,4.296E5,3.212E4,4.716E4,4.296E5,0.0743,0.8286,0.7768,1,-0.0335,DETECTED,808.61389,808.61221,808.61945,19.5177,19.4375,19.6143,2.714E5,2.279E4,1.99E4,2.714E5,0.0803,1.2217,1.5961,1,0.0428,UNKNOWN,,,,,,,,,,,,,,,
28478,19.5364,19.3893,19.7103,725.49018,725.48785,725.49182,2.257E5,4.037E4,4.346E4,2.257E5,2,0.5,2,3,0.936,0.23,0.00017,0.0374,0,PEtOH 18:1_18:2 (0.712),PEtOH 18:1_18:2,0.712,2,0.9433,[M-H]-,C41H75O8P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,725.51272,-0.02254,-31.07,259.92,DETECTED,725.49026,725.48962,725.4917,19.5551,19.4267,19.6354,1.938E5,3.063E4,4.514E4,1.938E5,0.3249,0.813,0.6261,1,-0.0513,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,725.4901,725.48785,725.49182,19.5177,19.3893,19.7103,2.257E5,4.037E4,4.346E4,2.257E5,0.2928,1.2503,1.5005,1,-0.0351,UNKNOWN,,,,,,,,,,,,,,,
28479,19.5391,19.4749,19.6193,597.54656,597.54443,597.54767,4.663E4,3.489E3,1.708E4,4.663E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,DETECTED,597.54656,597.54443,597.54767,19.5391,19.4749,19.6193,4.663E4,3.489E3,1.708E4,4.663E4,0.0321,1.1247,1.2495,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28480,19.5391,19.4267,19.5709,642.59511,642.5942,642.5968,4.795E4,3.783E3,1.607E4,4.795E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,DETECTED,642.59511,642.5942,642.5968,19.5391,19.4267,19.5709,4.795E4,3.783E3,1.607E4,4.795E4,0.0685,0.6416,0.2832,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28481,19.5391,19.443,19.6675,710.62261,710.62219,710.62354,2.833E5,3.03E4,4.648E4,2.833E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,710.62261,710.62219,710.62354,19.5391,19.443,19.6675,2.833E5,3.03E4,4.648E4,2.833E5,0.1021,1.1678,1.5346,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28482,19.5391,19.443,19.6193,712.62649,712.62354,712.62863,2.387E5,2.198E4,1.771E4,2.387E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,712.62649,712.62354,712.62863,19.5391,19.443,19.6193,2.387E5,2.198E4,1.771E4,2.387E5,0.1034,0.9793,1.0491,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28483,19.5391,19.3946,19.7628,720.6512,720.6507,720.65399,2.654E6,3.183E5,2.335E4,2.654E6,2,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,720.6512,720.6507,720.65399,19.5391,19.3946,19.7628,2.654E6,3.183E5,2.335E4,2.654E6,0.0995,1.5728,2.3149,2,-0.0715,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28484,19.5391,19.3626,19.7147,721.65445,721.65259,721.65546,1.324E6,1.588E5,1.794E4,1.324E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,721.65445,721.65259,721.65546,19.5391,19.3626,19.7147,1.324E6,1.588E5,1.794E4,1.324E6,0.0983,1.4306,1.5952,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28485,19.5391,19.4108,19.6834,737.64141,737.64081,737.6441,6.576E5,7.221E4,2.184E4,6.576E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,737.64141,737.64081,737.6441,19.5391,19.4108,19.6834,6.576E5,7.221E4,2.184E4,6.576E5,0.0943,1.2653,1.2141,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28486,19.5391,19.443,19.6675,738.64413,738.64264,738.64551,3.412E5,3.285E4,1.055E4,3.412E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,738.64413,738.64264,738.64551,19.5391,19.443,19.6675,3.412E5,3.285E4,1.055E4,3.412E5,0.0891,1.0703,1.2431,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28487,19.5391,19.4589,19.6515,788.63868,788.63776,788.64215,1.752E5,1.557E4,2.107E4,1.752E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,788.63868,788.63776,788.64215,19.5391,19.4589,19.6515,1.752E5,1.557E4,2.107E4,1.752E5,0.098,1.2006,1.6436,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28488,19.5391,19.443,19.6193,789.64269,789.64197,789.64397,7.276E4,7.077E3,1.599E4,7.276E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,789.64269,789.64197,789.64397,19.5391,19.443,19.6193,7.276E4,7.077E3,1.599E4,7.276E4,0.1186,0.9173,0.8346,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28489,19.5391,19.4749,19.603,810.61634,810.6145,810.61823,9.119E4,7.223E3,2.829E4,9.119E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,DETECTED,810.61634,810.6145,810.61823,19.5391,19.4749,19.603,9.119E4,7.223E3,2.829E4,9.119E4,0.0422,0.9978,0.9957,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28490,19.5391,19.5231,19.6354,971.65269,971.65057,971.65375,6.277E4,5.222E3,3.574E4,6.277E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,DETECTED,971.65269,971.65057,971.65375,19.5391,19.5231,19.6354,6.277E4,5.222E3,3.574E4,6.277E4,0.1135,3.5071,6.0143,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28491,19.5391,19.4909,19.5551,991.75913,991.75745,991.76031,3.428E4,1.563E3,1.609E4,3.428E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,DETECTED,991.75913,991.75745,991.76031,19.5391,19.4909,19.5551,3.428E4,1.563E3,1.609E4,3.428E4,0.0395,0.6655,0.331,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28492,19.5391,19.4909,19.5551,1121.6016,1121.59912,1121.60657,4.507E4,1.974E3,2.018E4,4.507E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1121.6016,1121.59912,1121.60657,19.5391,19.4909,19.5551,4.507E4,1.974E3,2.018E4,4.507E4,0.1344,0.6655,0.331,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28493,19.5391,19.4267,19.6995,1472.46194,1472.45886,1472.46436,9.99E4,1.668E4,2.942E4,9.99E4,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1472.46194,1472.45886,1472.46436,19.5391,19.4267,19.6995,9.99E4,1.668E4,2.942E4,9.99E4,0.2039,1.2136,1.4272,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28494,19.5391,19.3785,19.6834,1534.95652,1534.953,1534.95898,2.615E5,5.264E4,3.489E4,2.615E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1534.95652,1534.953,1534.95898,19.5391,19.3785,19.6834,2.615E5,5.264E4,3.489E4,2.615E5,0.222,0.9494,0.8989,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28495,19.5391,19.3946,19.7147,1536.96359,1536.95947,1536.9688,1.247E5,2.377E4,3.088E4,1.247E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1536.96359,1536.95947,1536.9688,19.5391,19.3946,19.7147,1.247E5,2.377E4,3.088E4,1.247E5,0.2186,1.1075,1.215,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28496,19.5391,19.3303,19.6675,1539.94768,1539.9397,1539.94873,1.459E6,3.225E5,2.182E5,1.459E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1539.94768,1539.9397,1539.94873,19.5391,19.3303,19.6675,1.459E6,3.225E5,2.182E5,1.459E6,0.2736,0.8074,0.4024,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28497,19.5391,19.3946,19.7147,1542.95974,1542.95776,1542.96143,2.672E5,5.353E4,2.267E4,2.672E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1542.95974,1542.95776,1542.96143,19.5391,19.3946,19.7147,2.672E5,5.353E4,2.267E4,2.672E5,0.201,1.1075,1.215,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28498,19.5391,19.4108,19.5709,1600.90971,1600.90491,1600.91931,5.998E4,3.957E3,1.569E4,5.998E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1600.90971,1600.90491,1600.91931,19.5391,19.4108,19.5709,5.998E4,3.957E3,1.569E4,5.998E4,0.1086,0.624,0.2481,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28499,19.5391,19.2825,19.6675,1607.9346,1607.92786,1607.93604,7.429E5,1.627E5,1.371E5,7.429E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1607.9346,1607.92786,1607.93604,19.5391,19.2825,19.6675,7.429E5,1.627E5,1.371E5,7.429E5,0.187,0.7501,0.8108,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28500,19.5391,19.3785,19.7787,1608.93908,1608.92761,1608.94141,6.149E5,1.693E5,6.079E4,6.149E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1608.93908,1608.92761,1608.94141,19.5391,19.3785,19.7787,6.149E5,1.693E5,6.079E4,6.149E5,0.3004,1.246,1.4475,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28501,19.5391,19.3785,19.7787,1609.94199,1609.93738,1609.94653,3.438E5,8.325E4,3.945E4,3.438E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1609.94199,1609.93738,1609.94653,19.5391,19.3785,19.7787,3.438E5,8.325E4,3.945E4,3.438E5,0.3027,1.246,1.5952,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28502,19.5391,19.3461,19.6675,1675.923,1675.91577,1675.92432,3.676E5,8.078E4,6.136E4,3.676E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1675.923,1675.91577,1675.92432,19.5391,19.3461,19.6675,3.676E5,8.078E4,6.136E4,3.676E5,0.2488,0.8326,0.6653,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28503,19.5391,19.5069,19.6193,1694.9209,1694.91687,1694.92428,4.879E4,3.005E3,2.223E4,4.879E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1694.9209,1694.91687,1694.92428,19.5391,19.5069,19.6193,4.879E4,3.005E3,2.223E4,4.879E4,0.0891,1.7455,2.4909,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
28504,19.5418,19.5092,19.6378,577.53135,577.5307,577.5329,4.138E4,2.605E3,1.451E4,4.138E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,577.53135,577.5307,577.5329,19.5418,19.5092,19.6378,4.138E4,2.605E3,1.451E4,4.138E4,0.0977,1.9765,2.9531,,
28505,19.5418,19.4932,19.6539,668.60983,668.60413,668.61493,3.097E4,2.84E3,1.336E4,3.097E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,668.60983,668.60413,668.61493,19.5418,19.4932,19.6539,3.097E4,2.84E3,1.336E4,3.097E4,0.1203,1.6539,2.3079,,
28506,19.5418,19.4452,19.7178,682.63519,682.63464,682.63666,5.243E5,5.906E4,2.53E4,5.243E5,1,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,682.63519,682.63464,682.63666,19.5418,19.4452,19.7178,5.243E5,5.906E4,2.53E4,5.243E5,0.0924,1.2437,1.3901,1,0.0705
28507,19.5418,19.4613,19.6218,684.64048,684.6366,684.64209,6.522E4,5.427E3,1.795E4,6.522E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,684.64048,684.6366,684.64209,19.5418,19.4613,19.6218,6.522E4,5.427E3,1.795E4,6.522E4,0.0575,0.997,0.994,,
28508,19.5418,19.4773,19.6218,699.62546,699.62488,699.6264,1.314E5,1.132E4,2.874E4,1.314E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,699.62546,699.62488,699.6264,19.5418,19.4773,19.6218,1.314E5,1.132E4,2.874E4,1.314E5,0.0901,1.1204,1.2408,,
28509,19.5418,19.4134,19.6539,738.64379,738.64062,738.64508,3.905E5,4.018E4,2.964E4,3.905E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,738.64379,738.64062,738.64508,19.5418,19.4134,19.6539,3.905E5,4.018E4,2.964E4,3.905E5,0.0854,0.9534,1.1083,,
28510,19.5418,19.4293,19.6218,788.63874,788.63757,788.64104,1.914E5,1.884E4,2.189E4,1.914E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,788.63874,788.63757,788.64104,19.5418,19.4293,19.6218,1.914E5,1.884E4,2.189E4,1.914E5,0.1053,0.8559,0.8145,,
28511,19.5418,19.4932,19.5896,794.61965,794.61743,794.62207,4.114E4,2.778E3,1.623E4,4.114E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,794.61965,794.61743,794.62207,19.5418,19.4932,19.5896,4.114E4,2.778E3,1.623E4,4.114E4,0.0574,0.9927,0.9855,,
28512,19.5418,19.3174,19.6218,835.62784,835.62549,835.62964,2.712E5,5.356E4,1.212E5,2.712E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,835.62784,835.62549,835.62964,19.5418,19.3174,19.6218,2.712E5,5.356E4,1.212E5,2.712E5,0.2841,0.6783,0.3566,,
28513,19.5418,19.3652,19.5577,954.6423,954.64087,954.64453,6.557E4,8.395E3,2.188E4,6.557E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,954.6423,954.64087,954.64453,19.5418,19.3652,19.5577,6.557E4,8.395E3,2.188E4,6.557E4,0.1123,0.5451,0.0903,,
28514,19.5418,19.3493,19.6698,956.72158,956.71869,956.72559,6.681E4,1.107E4,1.619E4,6.681E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,956.72158,956.71869,956.72559,19.5418,19.3493,19.6698,6.681E4,1.107E4,1.619E4,6.681E4,0.2374,0.8326,0.6652,,
28515,19.5418,19.4932,19.5896,971.65301,971.651,971.65417,4.368E4,2.549E3,2.399E4,4.368E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,971.65301,971.651,971.65417,19.5418,19.4932,19.5896,4.368E4,2.549E3,2.399E4,4.368E4,0.0763,0.9927,0.9855,,
28516,19.5418,19.2693,19.5738,980.657,980.65375,980.66461,5.353E4,1.072E4,2.215E4,5.353E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,980.657,980.65375,980.66461,19.5418,19.2693,19.5738,5.353E4,1.072E4,2.215E4,5.353E4,0.5506,0.5588,0.1175,,
28517,19.5418,19.4932,19.5577,982.73872,982.73578,982.73993,4.816E4,2.36E3,1.82E4,4.816E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,982.73872,982.73578,982.73993,19.5418,19.4932,19.5577,4.816E4,2.36E3,1.82E4,4.816E4,0.0553,0.664,0.3281,,
28518,19.5418,19.5256,19.6378,1419.93009,1419.92725,1419.9314,6.845E4,6.117E3,3.233E4,6.845E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1419.93009,1419.92725,1419.9314,19.5418,19.5256,19.6378,6.845E4,6.117E3,3.233E4,6.845E4,0.0954,3.4805,5.961,,
28519,19.5418,19.3972,19.5738,1472.46086,1472.4574,1472.4646,9.759E4,1.115E4,2.424E4,9.759E4,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1472.46086,1472.4574,1472.4646,19.5418,19.3972,19.5738,9.759E4,1.115E4,2.424E4,9.759E4,0.1213,0.6108,0.2215,,
