row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_FRN5_O3.mzML Peak area,neg_FRN4_O3.mzML Peak area,neg_FRN3_O3.mzML Peak area,neg_FRN2_O3.mzML Peak area,neg_FRN1_O3.mzML Peak area,neg_HFO1_O3.mzML Peak area,neg_HFO3_O3.mzML Peak area,neg_HFO2_O3.mzML Peak area,neg_HFO5_O3.mzML Peak area,neg_HFO4_O3.mzML Peak area,
22794,883.4487685021422,19.04915,,,,,,,,,,,2481.536,5803.076,0,4682.9854,0,0,0,0,0,0,
22795,844.4284270420889,19.049992,,,,,,,,,,,3864.86,9955.62,11757.982,12169.452,10975.622,16060.855,20942.412,16015.582,20624.064,16417.17,
22796,698.397289366821,19.050055,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3200.9167,
22797,895.5163316766989,19.05064,,,,,,,,,,,0,0,0,0,9934.605,0,0,0,0,5409.3154,
22798,734.6016248060351,19.051012,,,,,,,,,,,0,0,0,0,2053.9592,0,0,0,0,0,
22799,888.5874181833623,19.051012,,,,,,,,,,,0,0,0,0,19057.352,0,0,0,0,0,
22800,1002.6343422202048,19.051012,,,,,,,,,,,0,0,0,0,11610.497,0,0,0,0,0,
22801,1071.7425631839258,19.051012,,,,,,,,,,,0,0,0,0,3491.3381,0,0,0,0,0,
22802,849.5599373804395,19.051933,,,,,,,,,,,0,0,0,0,6753.0957,0,13604.08,16587.541,0,11017.144,
22803,980.6495885369961,19.054161,,,,,,,,,,,4470.3604,0,0,0,7078.7734,0,0,0,0,0,
22804,748.3960756853808,19.05814,,,,,,,,,,,0,0,2033.5048,0,0,0,0,7776.138,0,0,
22805,845.4311872264757,19.058521,,,,,,,,,,,0,0,0,0,0,0,7562.7886,0,0,0,
22806,948.6785468060934,19.059246,,,,,,,,,,,0,0,0,0,0,9563.594,7446.91,13136.035,14056.597,5523.4307,
22807,896.6084120963587,19.059351,,,,,,,,,,,0,12485.902,5443.462,0,0,0,0,0,11711.458,0,
22808,351.2026213683976,19.059599,,,,,,,,,,,0,0,0,0,0,0,0,0,1180.6335,0,
22809,892.4297932314133,19.059757,,,,,,,,,,,0,0,0,6805.433,0,0,15717.569,13977.825,7136.2783,0,
22810,843.4173690038979,19.061491,,,,,,,,,,,3350.682,8775.068,0,0,0,9818.594,7299.54,0,0,0,
22811,420.8984602876698,19.063921,,,,,,,,,,,0,0,0,0,0,1737.4005,0,0,0,0,
22812,788.3665223717288,19.063921,,,,,,,,,,,0,0,0,0,0,6949.9204,0,0,0,0,
22813,830.5611605109567,19.063921,,,,,,,,,,,0,0,0,0,0,4745.7485,0,0,0,0,
22814,650.338681291477,19.064098,,,,,,,,,,,0,0,0,0,0,0,0,5593.8276,0,0,
22815,805.4695521412091,19.064098,,,,,,,,,,,0,0,0,0,0,0,0,15147.322,0,0,
22816,868.6158421696148,19.064098,,,,,,,,,,,0,0,0,0,0,0,0,18219.89,0,0,
22817,958.6631835483016,19.064098,,,,,,,,,,,0,0,0,0,0,0,0,4852.836,0,0,
22818,1020.6807378877733,19.064098,,,,,,,,,,,0,0,0,0,0,0,0,6576.5723,0,0,
22819,732.5997980257863,19.066954,,,,,,,,,,,0,0,0,0,29729.684,0,0,0,0,0,
22820,920.6103307292204,19.066954,,,,,,,,,,,0,0,0,0,4096.4497,0,0,0,0,0,
22821,1019.6778890567493,19.067532,,,,,,,,,,,0,0,14494.818,0,9127.393,0,0,0,0,0,
22822,953.6302633433454,19.0677,,,,,,,,,,,0,58821.062,57509.598,60554.47,60908.375,0,81490.22,0,67366.07,58052.33,
22823,882.6308524975178,19.068106,,,,,,,,,,,0,0,3887.2715,0,0,0,0,0,0,0,
22824,869.6182798593296,19.068172,,,,,,,,,,,0,0,0,0,0,7111.593,11833.195,0,0,12611.424,
22825,853.4689585757282,19.068506,,,,,,,,,,,0,0,0,0,5230.2256,0,4447.3135,9796.643,0,0,
22826,829.5877497680306,19.07073,,,,,,,,,,,0,0,2868.1257,0,3722.2104,9040.395,11275.831,9788.665,10460.078,9908.994,
22827,828.5837065563658,19.072252,,,,,,,,,,,0,12100.506,8852.412,12523.339,10543.229,19178.484,23785.633,24132.76,24320.861,20649.377,
22828,882.4450328716916,19.073053,,,,,,,,,,,0,10313.639,0,0,0,38440.047,0,33944.21,0,37336.375,
22829,913.5986941245916,19.07307,,,,,,,,,,,0,0,0,0,0,0,0,121155.83,0,116522.32,
22830,1001.6310678826444,19.073235,,,,,,,,,,,8208.342,0,0,0,0,0,0,0,0,0,
22831,994.6664878554652,19.073248,,,,,,,,,,,0,0,0,12693.904,0,0,32160.521,22651.812,0,23228.998,
22832,979.6441084299913,19.073294,,,,,,,,,,,0,0,0,20605.727,15613.508,0,0,18724.838,0,0,
22833,882.5921133400113,19.075016,,,,,,,,,,,0,0,3713.5972,0,0,0,0,0,0,5163.2925,
22834,873.5683823838606,19.075542,,,,,,,,,,,68304.24,144599.22,128607.13,129113.79,149373.94,178134.89,183803.16,191846.38,182707.81,155966.6,
22835,922.6246217283121,19.07554,,,,,,,,,,,0,0,0,0,0,0,0,0,5867.548,0,
22836,881.5387569904474,19.07648,,,,,,,,,,,0,0,18546.283,25350.94,23357.738,0,0,0,0,41974.336,
22837,874.5722638698284,19.076956,,,,,,,,,,,32716.576,67296.66,60558.95,0,0,85300.875,83921.61,86891.555,83076.23,80149.8,
22838,664.391648681954,19.077717,,,,,,,,,,,0,0,0,0,0,4733.734,0,0,4954.9517,0,
22839,897.613358978379,19.078222,,,,,,,,,,,0,0,0,0,0,0,2531.8274,0,0,7559.2837,
22840,812.3666595370297,19.078848,,,,,,,,,,,0,0,0,0,0,0,9060.047,14266.081,0,7340.374,
22841,842.4137215054492,19.078918,,,,,,,,,,,10848.181,0,0,37428.6,0,0,18240.29,36508.074,0,0,
22842,614.2659664123119,19.079899,,,,,,,,,,,0,0,0,0,0,1796.5603,0,0,0,0,
22843,693.345270374566,19.079899,,,,,,,,,,,0,0,0,0,0,2376.9097,0,0,0,0,
22844,956.6449737731696,19.079899,,,,,,,,,,,0,0,0,0,0,5026.831,0,0,0,0,
22845,857.5825609585647,19.080057,,,,,,,,,,,0,0,0,0,0,0,0,5735.577,0,0,
22846,864.5469573706958,19.080057,,,,,,,,,,,0,0,0,0,0,0,0,4497.1064,0,0,
22847,936.6380609415918,19.080057,,,,,,,,,,,0,0,0,0,0,0,0,5650.9785,0,0,
22848,772.3348431442582,19.082018,,,,,,,,,,,0,0,0,0,0,0,4274.9697,3427.0264,4348.073,3602.417,
22849,850.3834417165071,19.082043,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4805.5493,
22850,921.6130673988869,19.082043,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3078.8057,
22851,950.5072092567681,19.082209,,,,,,,,,,,0,3336.6116,0,0,0,0,0,0,0,0,
22852,1043.6785179165695,19.082209,,,,,,,,,,,0,5656.6113,0,0,0,0,0,0,0,0,
22853,856.5784065187772,19.082718,,,,,,,,,,,0,15111.903,0,0,0,0,25904.861,0,25381.234,0,
22854,821.5293015805854,19.082941,,,,,,,,,,,0,0,0,0,1726.4086,0,0,0,0,0,
22855,921.569854362552,19.083515,,,,,,,,,,,21300.684,31991.365,31951.549,30550.008,33122.46,60513.2,60816.41,58245.195,57105.67,58348.047,
22856,993.6632346725813,19.083523,,,,,,,,,,,27761.322,40189.26,41765.477,45149.832,43113.918,49811.133,56325.05,43464.78,41152.605,41518.395,
22857,922.5736325972044,19.085102,,,,,,,,,,,11435.327,18338.006,15110.987,15441.252,15904.351,34448.38,30068.467,31769.693,28696.17,29811.18,
22858,773.407808180144,19.085152,,,,,,,,,,,0,0,0,0,0,7816.4883,8646.446,0,0,0,
22859,1029.6609225553182,19.08523,,,,,,,,,,,0,0,0,0,0,0,5768.813,6030.865,0,0,
22860,890.4153222002963,19.08579,,,,,,,,,,,0,0,0,0,0,0,0,4521.2705,3834.281,0,
22861,910.6309722152806,19.08626,,,,,,,,,,,0,0,0,0,5436.3438,23551.074,0,9956.107,0,0,
22862,803.4917959870601,19.08632,,,,,,,,,,,0,3133.2117,0,0,0,0,1573.1829,0,0,0,
22863,892.5780663666093,19.08762,,,,,,,,,,,0,0,0,0,3571.4653,11959.292,0,9112.591,11307.546,0,
22864,813.4382540543785,19.088778,,,,,,,,,,,0,0,0,3909.289,0,0,0,0,0,0,
22865,852.3981748634542,19.089943,,,,,,,,,,,0,0,2950.7754,0,0,7355.7256,0,0,0,0,
22866,819.522112781348,19.089973,,,,,,,,,,,0,21622.35,21614.74,19721.82,19302.672,30607.03,25052.809,31542.07,35155.53,23496.602,
22867,923.480352230213,19.090235,,,,,,,,,,,0,0,0,3816.6482,0,0,4461.857,0,7032.8257,0,
22868,775.4230646583991,19.090405,,,,,,,,,,,0,0,0,0,0,0,19398.754,0,0,0,
22869,788.552338200992,19.090405,,,,,,,,,,,0,0,0,0,0,0,4140.912,0,0,0,
22870,815.4539792890592,19.090405,,,,,,,,,,,0,0,0,0,0,0,8145.646,0,0,0,
22871,990.7389924489564,19.090405,,,,,,,,,,,0,0,0,0,0,0,7450.5166,0,0,0,
22872,815.3879995925341,19.090431,,,,,,,,,,,0,0,0,0,4372.235,0,0,0,0,5783.134,
22873,876.5830825892848,19.091343,,,,,,,,,,,0,0,0,0,7148.336,14080.98,14990.92,14091.278,18634.025,0,
22874,985.5991842802954,19.091524,,,,,,,,,,,0,0,0,0,0,0,0,0,7269.9146,0,
22875,954.6340199562648,19.091738,,,,,,,,,,,0,30006.871,28506.344,30183.572,26814.875,37834.164,44172.656,35631.883,36253.473,33042.504,
22876,858.5421792237775,19.092142,,,,,,,,,,,6454.1567,18233.734,17967.078,9650.811,0,0,0,27948.848,34181.27,24591.447,
22877,857.538139325647,19.092173,,,,,,,,,,,0,0,0,30218.957,0,0,45339.312,0,58094.844,51061.62,
22878,1004.6508160647137,19.092594,,,,,,,,,,,0,0,0,0,0,0,14686.23,41092.945,12844.721,0,
22879,914.6023470590983,19.093119,,,,,,,,,,,0,0,0,0,0,68759.66,91121.04,0,0,0,
22880,841.5871838376133,19.09338,,,,,,,,,,,0,0,0,4188.605,0,0,0,0,0,9676.381,
22881,812.552992668275,19.093435,,,,,,,,,,,0,0,0,0,0,6999.6343,6476.0903,7001.42,4472.728,0,
22882,871.5154491199149,19.093493,,,,,,,,,,,0,5932.2524,6457.634,0,0,0,0,0,0,5779.9424,
22883,974.5074140928402,19.094193,,,,,,,,,,,0,0,0,0,0,0,2911.7148,0,0,3231.769,
22884,814.3823118084176,19.095762,,,,,,,,,,,2976.9941,0,0,10010.519,0,17050.562,0,0,22540.451,13783.107,
22885,771.391448992273,19.095833,,,,,,,,,,,0,0,0,0,0,4068.835,0,0,0,0,
22886,820.5266698798318,19.095833,,,,,,,,,,,0,0,0,0,0,9302.76,0,0,0,0,
22887,998.6833449911012,19.096987,,,,,,,,,,,0,8619.616,0,0,0,1680.6052,0,0,0,0,
22888,854.4139736364117,19.097555,,,,,,,,,,,4900.617,8255.751,0,8743.893,0,22130.264,17927.375,0,20468.15,0,
22889,955.6403002766622,19.097569,,,,,,,,,,,0,0,0,10927.504,0,0,10738.671,0,0,0,
22890,762.4132540955675,19.09798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13686.38,
22891,875.5779055876556,19.09798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,25117.113,
22892,877.586987099643,19.09798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5047.6426,
22893,910.4761343841544,19.09798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9806.013,
22894,923.5846414393843,19.09798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,33053.367,
22895,935.4815749658027,19.09798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4365.907,
22896,962.5091703223092,19.09798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3215.0742,
22897,1045.686004712227,19.09798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1579.7701,
22898,334.03737732440686,19.098612,,,,,,,,,,,0,0,0,0,0,0,2801.5396,0,4027.455,2809.277,
22899,924.6635373040116,19.098883,,,,,,,,,,,0,0,0,0,2969.1423,0,0,0,0,0,
22900,872.5187174893097,19.099976,,,,,,,,,,,0,0,1840.0492,0,0,0,0,0,0,0,
22901,735.3921877272678,19.102158,,,,,,,,,,,0,0,0,0,0,0,16294.213,0,0,11526.882,
22902,374.0687627862482,19.102741,,,,,,,,,,,0,0,0,0,0,0,0,0,4746.2695,3145.713,
22903,806.5099578960167,19.10451,,,,,,,,,,,23907.484,0,0,0,0,0,0,0,0,0,
22904,870.4439445189031,19.10451,,,,,,,,,,,3982.804,0,0,0,0,0,0,0,0,0,
22905,988.6142282233905,19.104689,,,,,,,,,,,0,0,0,2927.5176,0,7160.6377,0,0,0,5641.45,
22906,720.4534805535629,19.106361,,,,,,,,,,,0,0,0,0,0,0,9164.22,0,0,0,
22907,751.4231560517594,19.106361,,,,,,,,,,,0,0,0,0,0,0,5137.4624,0,0,0,
22908,788.5159654695001,19.106361,,,,,,,,,,,0,0,0,0,0,0,11363.096,0,0,0,
22909,776.4270172448158,19.106373,,,,,,,,,,,0,0,0,0,3132.604,0,0,0,0,4376.427,
22910,650.3763383650503,19.107483,,,,,,,,,,,0,0,0,0,0,0,0,0,3473.5283,0,
22911,829.5502412800547,19.10813,,,,,,,,,,,0,0,0,2590.0823,0,0,0,7313.913,0,0,
22912,774.3513557833827,19.108175,,,,,,,,,,,0,10202.397,0,7497.489,10588.538,0,19440.186,10594.793,20768.572,16252.979,
22913,869.5012856973536,19.109753,,,,,,,,,,,0,9063.469,0,0,9946.787,15075.228,0,0,0,12701.647,
22914,854.5986794334179,19.111744,,,,,,,,,,,0,0,0,0,0,8942.052,0,0,0,0,
22915,845.5378969696368,19.11219,,,,,,,,,,,53922.71,99357.05,102973.92,96602.055,93082.695,116386.39,119029.21,0,130865.32,112018.69,
22916,885.5695436575069,19.112564,,,,,,,,,,,61047.414,95915.64,0,83892.086,94126.1,0,0,0,109026.81,107395.04,
22917,886.5733301473397,19.112747,,,,,,,,,,,26371.652,0,0,48690.355,0,0,0,0,0,0,
22918,868.5750147224767,19.113869,,,,,,,,,,,0,0,0,5070.425,0,0,0,0,9770.785,0,
22919,911.4837886345144,19.113865,,,,,,,,,,,0,0,2734.7727,0,0,17043.73,0,0,0,0,
22920,881.6185226370394,19.113909,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4613.268,
22921,947.5835694931205,19.114431,,,,,,,,,,,0,4186.7217,0,0,0,0,0,0,0,0,
22922,724.3959095940418,19.114763,,,,,,,,,,,0,0,0,0,5765.912,0,0,0,0,0,
22923,828.5472483467078,19.115147,,,,,,,,,,,0,0,0,0,6877.494,6695.4595,0,10679.612,18072.379,14424.934,
22924,800.5530179679506,19.115349,,,,,,,,,,,4482.8047,8101.565,7627.012,8868.531,8907.706,11707.308,16169.587,10542.867,15548.002,14749.651,
22925,678.4067868630939,19.115494,,,,,,,,,,,0,0,4601.3594,0,4449.665,0,0,0,0,0,
22926,925.6007152907857,19.115738,,,,,,,,,,,45257.277,67479.18,65555.305,63831.848,57566.45,86257.63,87709.03,0,77845.04,84618.26,
22927,926.6029245073362,19.116892,,,,,,,,,,,18052.219,33833.582,33263.047,28035.172,26366.367,34015.055,34032.84,27302.83,43664.47,39987.22,
22928,790.4420540830054,19.116947,,,,,,,,,,,4692.4805,0,0,0,0,0,0,0,0,13437.077,
22929,898.5732489766929,19.117039,,,,,,,,,,,0,0,0,0,0,29100.021,23732.828,0,0,0,
22930,840.5840564043505,19.117764,,,,,,,,,,,0,7499.3965,6814.533,8417.138,9424.035,0,0,0,16451.81,0,
22931,805.506680908718,19.118322,,,,,,,,,,,0,99403.36,105531.05,106451.81,112794.03,128295.21,138016.55,117906.34,145969.97,127686.63,
22932,371.1110593882545,19.119102,,,,,,,,,,,0,0,0,0,5237.7583,0,0,0,1999.418,0,
22933,869.5397745400536,19.119202,,,,,,,,,,,0,0,0,6809.042,0,0,0,0,14231.835,12968.77,
22934,712.3762555750833,19.119303,,,,,,,,,,,0,0,0,0,0,0,9417.826,12143.889,6869.55,0,
22935,695.3608724884785,19.119349,,,,,,,,,,,0,6396.6035,0,7059.162,10046.16,13318.686,14355.161,11875.658,12062.017,0,
22936,989.6303964989623,19.119854,,,,,,,,,,,0,0,0,0,0,13637.429,12512.364,4631.9033,14266.672,11351.171,
22937,801.5559776554306,19.12062,,,,,,,,,,,0,0,0,0,0,5749.1743,7389.389,6189.0176,0,0,
22938,969.676038447164,19.120838,,,,,,,,,,,1848.8281,0,0,0,0,0,0,0,0,0,
22939,688.5802197432781,19.12199,,,,,,,,,,,0,0,1433.4037,0,0,1359.2708,0,0,0,0,
22940,846.5413643487888,19.12244,,,,,,,,,,,22244.197,0,40929.227,45159.535,42851.27,53749.91,0,48198.18,0,52605.535,
22941,834.5422637243513,19.122698,,,,,,,,,,,0,0,0,0,124364.05,0,0,0,21993.111,19968.307,
22942,760.5214511175382,19.123117,,,,,,,,,,,0,0,0,5706.178,7539.9185,9738.621,12156.874,0,12272.515,10848.909,
22943,829.4028020908374,19.123442,,,,,,,,,,,0,0,0,0,0,0,0,0,8134.0547,0,
22944,1020.6818439715477,19.126911,,,,,,,,,,,3654.6235,8903.282,0,7437.6475,0,0,52667.21,43313.32,50152.13,0,
22945,849.6681495187349,19.127094,,,,,,,,,,,0,0,0,0,1322542.6,0,0,0,332280.12,0,
22946,914.7089865275336,19.127733,,,,,,,,,,,0,0,0,0,0,2824.9436,0,0,0,0,
22947,894.445674014384,19.128054,,,,,,,,,,,0,0,4127.923,0,0,0,12028.503,10902.1,0,15346.619,
22948,807.519575578615,19.129848,,,,,,,,,,,0,0,0,0,0,0,0,0,0,26501.04,
22949,980.6490986122484,19.131151,,,,,,,,,,,0,12885.678,14247.003,0,0,61661.133,0,7492.65,67576.016,66457.92,
22950,855.4853319843136,19.132952,,,,,,,,,,,0,4564.3486,0,0,0,0,5130.0806,0,0,10714.724,
22951,841.4699795496598,19.133558,,,,,,,,,,,0,0,0,0,0,12124.869,0,0,15074.722,0,
22952,829.4699984377627,19.13365,,,,,,,,,,,0,0,8921.976,10900.07,0,18403.592,18649.22,15043.8125,13570.909,0,
22953,868.4295053343582,19.13459,,,,,,,,,,,0,23793.72,0,12719.417,13581.871,24725.81,24788.402,13863.996,29183.12,19963.98,
22954,836.5566452815854,19.136223,,,,,,,,,,,0,0,0,19332.404,0,0,0,0,0,0,
22955,949.4938713896819,19.136223,,,,,,,,,,,0,0,0,1109.8645,0,0,0,0,0,0,
22956,789.4390101200976,19.137468,,,,,,,,,,,0,0,0,19249.715,17560.477,33395.492,21747.525,31564.352,28126.037,23757.932,
22957,881.4343245142103,19.13769,,,,,,,,,,,0,2512.4229,0,3596.7224,0,0,3330.3643,10840.357,4672.585,0,
22958,909.4653840324632,19.138245,,,,,,,,,,,0,4173.9062,2588.6394,4727.391,0,0,0,0,0,0,
22959,678.372885576988,19.138582,,,,,,,,,,,0,0,0,0,0,0,2979.7456,0,0,0,
22960,828.4587693985557,19.13936,,,,,,,,,,,0,0,0,0,0,0,0,0,9751.845,0,
22961,908.4606478451665,19.14152,,,,,,,,,,,0,0,0,11762.669,13061.0205,0,0,10107.458,15205.871,0,
22962,870.5439577213001,19.142004,,,,,,,,,,,0,0,0,0,0,6427.004,6362.0107,2917.7803,0,0,
22963,797.7351766533397,19.142046,,,,,,,,,,,6001.6943,0,3094.1392,0,0,0,0,0,0,0,
22964,374.87964464497554,19.142653,,,,,,,,,,,0,0,0,0,3816.5159,0,2440.8098,0,0,0,
22965,749.4075831731449,19.142622,,,,,,,,,,,0,16214.048,17682.334,15936.474,0,0,25521.633,25655.582,0,0,
22966,721.376746459674,19.143675,,,,,,,,,,,0,0,0,0,0,14202.887,0,0,0,0,
22967,722.3812095614426,19.143757,,,,,,,,,,,0,0,0,0,0,0,0,1586.6619,0,0,
22968,774.3511290821091,19.143757,,,,,,,,,,,0,0,0,0,0,0,0,6111.165,0,0,
22969,801.439559969151,19.143757,,,,,,,,,,,0,0,0,0,0,0,0,14739.93,0,0,
22970,897.5698154844841,19.143757,,,,,,,,,,,0,0,0,0,0,0,0,27167.205,0,0,
22971,920.4611241178145,19.143757,,,,,,,,,,,0,0,0,0,0,0,0,4139.8867,0,0,
22972,968.6725130872428,19.143757,,,,,,,,,,,0,0,0,0,0,0,0,3438.6306,0,0,
22973,973.6000960688152,19.143757,,,,,,,,,,,0,0,0,0,0,0,0,1971.7526,0,0,
22974,750.4112605580192,19.1452,,,,,,,,,,,0,0,0,0,6256.574,7697.508,0,0,0,0,
22975,1003.6471334945984,19.14524,,,,,,,,,,,0,0,0,0,5595.846,0,0,24255.092,0,0,
22976,870.5047188901422,19.145397,,,,,,,,,,,0,0,0,0,4050.0117,4285.258,0,0,0,2138.3384,
22977,848.6655237747173,19.145578,,,,,,,,,,,0,1846997.5,0,0,2063024.5,594038.8,0,0,0,0,
22978,880.6154138073036,19.145718,,,,,,,,,,,2129.5894,0,0,7632.772,0,0,10244.873,0,3439.3945,0,
22979,744.4533060290097,19.146334,,,,,,,,,,,0,3887.028,0,0,0,0,0,0,0,0,
22980,762.5374844219316,19.146727,,,,,,,,,,,0,0,0,0,2452.431,0,0,0,0,0,
22981,906.4450676067612,19.146912,,,,,,,,,,,0,0,8511.345,10803.524,5682.3867,16361.442,9746.409,6569.8296,16687.19,0,
22982,827.4535255797482,19.14782,,,,,,,,,,,0,6096.4487,0,0,6570.556,9158.499,7705.4224,0,0,0,
22983,1113.8990853462938,19.14821,,,,,,,,,,,0,0,4546.345,0,0,0,0,0,0,0,
22984,869.4336096511245,19.148483,,,,,,,,,,,0,3332.2605,4218.439,0,6121.799,0,0,0,8232.401,9985.825,
22985,899.5844645293046,19.148819,,,,,,,,,,,86608.74,134286.45,123998.24,129037.71,138500.34,282501.88,268318.0,295199.78,271949.8,251177.16,
22986,724.3953488316866,19.149015,,,,,,,,,,,0,0,5278.788,6363.0557,12051.223,0,0,0,0,0,
22987,910.5733873094166,19.149483,,,,,,,,,,,0,86564.05,48321.0,0,0,86036.78,0,33676.465,0,0,
22988,934.4767993223928,19.149746,,,,,,,,,,,0,0,1467.482,0,0,0,0,0,6762.7935,8565.632,
22989,909.5699650828849,19.14988,,,,,,,,,,,40742.766,134009.39,0,0,69470.41,0,94037.57,0,0,0,
22990,801.3717813127336,19.150045,,,,,,,,,,,0,0,0,0,6312.6577,5402.2515,0,5853.062,0,0,
22991,828.3985963125456,19.151512,,,,,,,,,,,8475.823,0,10893.764,14416.864,17449.922,21881.74,23198.371,22568.87,30878.398,0,
22992,948.4918266195317,19.152033,,,,,,,,,,,0,0,3343.889,3295.5508,5372.461,10551.691,0,5411.234,0,3935.6748,
22993,639.2624674097503,19.15221,,,,,,,,,,,0,0,0,1379.8431,0,0,0,0,0,0,
22994,594.2764331930898,19.15332,,,,,,,,,,,0,3113.3984,0,4331.752,0,4527.8584,0,0,5283.066,0,
22995,761.4075862257215,19.154219,,,,,,,,,,,10141.197,15431.392,0,15013.456,15800.462,19353.047,19283.95,16301.863,11013.346,20648.754,
22996,790.5673038922716,19.155226,,,,,,,,,,,0,3559.4446,2712.511,0,0,0,0,0,0,0,
22997,808.5254838810228,19.155226,,,,,,,,,,,0,10718.811,9346.279,0,0,0,0,0,0,0,
22998,784.485734162681,19.155342,,,,,,,,,,,0,0,0,0,0,0,0,0,3784.8865,0,
22999,895.450135495694,19.155342,,,,,,,,,,,0,0,0,0,0,0,0,0,4210.6455,0,
23000,840.3982728912341,19.15715,,,,,,,,,,,7868.4863,0,0,13325.163,12974.313,12137.162,11068.335,12387.883,18955.309,4568.414,
23001,963.6159662902777,19.159435,,,,,,,,,,,0,0,18152.947,0,0,0,31045.988,24023.8,0,0,
23002,636.3235706872267,19.159624,,,,,,,,,,,0,0,0,0,0,4792.0586,0,0,0,0,
23003,711.4582654973182,19.159624,,,,,,,,,,,0,0,0,0,0,1120.5251,0,0,0,0,
23004,628.2825441675122,19.15973,,,,,,,,,,,0,0,0,0,0,0,0,2200.8398,0,0,
23005,704.4224191047482,19.15973,,,,,,,,,,,0,0,0,0,0,0,0,3719.6592,0,0,
23006,883.4494478118569,19.16187,,,,,,,,,,,0,0,3464.5935,0,4208.3086,0,0,31140.994,0,43840.004,
23007,1112.8945370712743,19.161852,,,,,,,,,,,0,0,0,0,0,0,5694.3506,11518.806,8254.579,0,
23008,981.6558812018408,19.164118,,,,,,,,,,,0,0,9771.485,0,0,0,0,0,0,0,
23009,1005.6605980146353,19.164118,,,,,,,,,,,0,0,2444.4863,0,0,0,0,0,0,0,
23010,880.429648786105,19.165527,,,,,,,,,,,0,7303.089,12206.001,10157.894,7949.583,17557.16,11166.188,8665.807,0,3137.8203,
23011,800.3671244903815,19.168882,,,,,,,,,,,7766.454,14351.486,14704.137,15809.543,16816.004,0,17194.643,18851.543,25412.76,10972.787,
23012,1002.6875724457807,19.170498,,,,,,,,,,,0,0,0,0,0,0,4977.4043,0,0,0,
23013,897.6473285766119,19.171299,,,,,,,,,,,0,0,0,0,0,0,0,0,2835.248,0,
23014,990.5392303248368,19.171894,,,,,,,,,,,0,0,0,0,3378.942,0,0,9248.716,10110.08,6985.4165,
23015,870.4444562716606,19.172747,,,,,,,,,,,6876.5386,22183.477,24817.49,18916.797,24237.146,51921.33,53014.16,56197.617,52296.23,50272.69,
23016,939.6138063504022,19.173746,,,,,,,,,,,59263.977,114125.54,0,91365.664,91047.63,234175.16,196915.19,248735.92,226136.34,213336.27,
23017,950.506880146719,19.173782,,,,,,,,,,,3843.4377,5545.1685,0,0,0,18459.174,15188.119,14467.634,12897.998,15678.155,
23018,910.4762497972,19.175062,,,,,,,,,,,8961.164,18022.982,8239.701,0,8543.351,35142.4,33394.773,32507.924,34400.863,18450.934,
23019,923.6284344488034,19.176544,,,,,,,,,,,0,0,0,0,0,10716.073,0,0,0,12983.362,
23020,940.688194997065,19.17771,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2214.758,
23021,951.5139209928279,19.17771,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4798.949,
23022,871.4498746397696,19.177956,,,,,,,,,,,0,8656.484,0,0,0,0,0,0,0,15863.998,
23023,807.5211700411362,19.178572,,,,,,,,,,,0,33382.8,37102.55,41890.54,42848.047,23516.57,4544.8726,22419.637,5162.7686,4495.771,
23024,865.5848788801935,19.178585,,,,,,,,,,,0,0,0,0,5531.1265,0,0,0,0,0,
23025,964.6194971889415,19.180195,,,,,,,,,,,15732.794,9940.948,0,11396.451,0,27191.22,24171.932,13576.459,0,29040.727,
23026,856.6139626576569,19.181486,,,,,,,,,,,0,0,0,0,0,7251.5254,0,0,7814.685,0,
23027,830.4142266961095,19.182106,,,,,,,,,,,13817.612,23791.352,27470.383,0,32462.682,45295.62,47725.36,47159.105,52870.45,40657.727,
23028,831.4868182414256,19.182322,,,,,,,,,,,0,18175.965,0,0,0,0,30864.596,0,0,0,
23029,751.4231298683173,19.183475,,,,,,,,,,,7615.703,19807.959,0,0,0,28000.281,25732.889,0,0,22723.055,
23030,257.96889582116376,19.183718,,,,,,,,,,,1884.7372,0,0,0,0,0,0,0,0,0,
23031,792.4594472645138,19.183718,,,,,,,,,,,2016.8843,0,0,0,0,0,0,0,0,0,
23032,841.7615057002776,19.183718,,,,,,,,,,,5001.5557,0,0,0,0,0,0,0,0,0,
23033,854.5943091873438,19.183718,,,,,,,,,,,6931.4194,0,0,0,0,0,0,0,0,0,
23034,921.5707423770757,19.183718,,,,,,,,,,,2058.7944,0,0,0,0,0,0,0,0,0,
