feature_id,rt,precursor_mz,primary_annotated_name,adduct,datafile:neg_hela_LG1.mzML:area,datafile:neg_hela_LG5.mzML:area,datafile:neg_hela_HG3.mzML:area,datafile:neg_hela_HG6.mzML:area,datafile:neg_hela_LG2.mzML:area,datafile:neg_hela_LG3.mzML:area,datafile:neg_hela_LG6.mzML:area,datafile:neg_hela_S4.mzML:area,datafile:neg_hela_LG4.mzML:area,datafile:neg_hela_HG1.mzML:area,datafile:neg_hela_HG5.mzML:area,datafile:neg_hela_HG2.mzML:area,datafile:neg_hela_S2.mzML:area,datafile:neg_hela_S1.mzML:area,datafile:neg_hela_HG4.mzML:area,datafile:neg_hela_S3.mzML:area,datafile:neg_hela_S6.mzML:area,datafile:neg_hela_S5.mzML:area,structure_annotated_name,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,score
2554,5.163,580.3884,PG 14:0_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379000000.0,0.0,PG 14:0_16:1(7),-110.24359999999999,9,aldehyde,0.06554600000001098
2574,5.188,597.38837,PG 14:0_16:1,,0.0,0.0,907000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674000000.0,794000000.0,0.0,0.0,0.0,0.0,0.0,0.0,PG 14:0_16:1(7),-94.24419999999999,9,criegee,0.12499699999999657
2420,4.99,717.47084,PG 16:1_16:1,[M-H]-,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,,PG 16:1(6)_16:1(6),0.0,0,substrate,0.11750199999999131
2420,4.99,717.47084,PG 16:1_16:1,[M-H]-,,,,0.0,,,,,,,0.0,,3430.0,0.0,,,,,PG 16:1(6)_16:1(7),0.0,0,substrate,0.11337099999999288
2420,4.99,717.47084,PG 16:1_16:1,[M-H]-,,,,0.0,,,,,,,0.0,,3430.0,0.0,,,,,PG 16:1(7)_16:1(7),0.0,0,substrate,0.10923999999999445
2649,5.348,593.30922,PG 16:1_16:1,,0.0,0.0,0.0,675000000.0,0.0,0.0,0.0,0.0,0.0,0.0,577000000.0,0.0,0.0,878000000.0,0.0,0.0,0.0,0.0,PG 16:1(6)_16:1(6),-124.27060000000002,10,aldehyde,0.11750199999999131
2649,5.348,593.30922,PG 16:1_16:1,,0.0,0.0,0.0,675000000.0,0.0,0.0,0.0,0.0,0.0,0.0,577000000.0,0.0,0.0,878000000.0,0.0,0.0,0.0,0.0,PG 16:1(6)_16:1(7),-124.27060000000002,10,aldehyde,0.11750199999999131
2707,5.395,607.32484,PG 16:1_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7259475218659,0.0,0.0,0.0,0.0,0.0,PG 16:1(6)_16:1(7),-110.24359999999999,10,criegee,0.10923999999999445
2707,5.395,607.32484,PG 16:1_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7259475218659,0.0,0.0,0.0,0.0,0.0,PG 16:1(7)_16:1(7),-110.24359999999999,9,aldehyde,0.10923999999999445
2441,5.056,743.48637,PG 16:1_18:2,[M-H]-,,0.0,0.0,0.0,1030.0,,,,0.0,,0.0,,,0.0,,,0.0,0.0,"PG 16:1(6)_18:2(6,9)",0.0,0,substrate,0.13501374999999857
2441,5.056,743.48637,PG 16:1_18:2,[M-H]-,,0.0,0.0,0.0,1030.0,,,,0.0,,0.0,,,0.0,,,0.0,0.0,"PG 16:1(6)_18:2(9,12)",0.0,0,substrate,0.129330749999992
2441,5.056,743.48637,PG 16:1_18:2,[M-H]-,,0.0,0.0,0.0,1030.0,,,,0.0,,0.0,,,0.0,,,0.0,0.0,"PG 16:1(7)_18:2(9,12)",0.0,0,substrate,0.11655599999999465
2657,5.357,633.34019,PG 16:1_18:2,,0.0,0.0,0.0,0.0,77.66990291262135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(6,9)",-110.24359999999999,9,criegee,0.13005799999999434
2649,5.348,593.30922,PG 16:1_18:2,,0.0,0.0,0.0,675000000.0,0.0,0.0,0.0,0.0,0.0,0.0,577000000.0,0.0,0.0,878000000.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(6,9)",-150.30859999999996,10,aldehyde,0.1284550000000028
2461,5.082,635.35639,PG 16:1_18:2,,0.0,158000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(6,9)",-108.27120000000002,12,aldehyde,0.18067799999999112
2166,4.569,649.22481,PG 16:1_18:2,,0.0,545000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571000000.0,538000000.0,"PG 16:1(6)_18:2(6,9)",-94.24419999999999,12,criegee,0.10086400000000602
2461,5.082,635.35639,PG 16:1_18:2,,0.0,158000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(9,12)",-108.2276,6,aldehyde,0.18503799999998805
2308,4.779,652.20153,PG 16:1_18:2,,0.0,0.0,238000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(9,12)",-92.2282,6,criegee,0.050263999999990185
2414,4.977,674.4952,PG 16:1_18:2,,0.0,0.0,0.0,528000000.0,77.66990291262135,0.0,0.0,0.0,593000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(9,12)",-68.1626,9,aldehyde,0.10134299999999871
2461,5.082,635.35639,PG 16:1_18:2,,0.0,158000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(9,12)",-108.27120000000002,10,criegee,0.18067799999999112
2166,4.569,649.22481,PG 16:1_18:2,,0.0,545000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571000000.0,538000000.0,"PG 16:1(7)_18:2(9,12)",-94.24419999999999,6,aldehyde,0.10086400000000602
2308,4.779,652.20153,PG 16:1_18:2,,0.0,0.0,238000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(7)_18:2(9,12)",-92.2282,6,criegee,0.050263999999990185
2657,5.357,633.34019,PG 16:1_18:2,,0.0,0.0,0.0,0.0,77.66990291262135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(7)_18:2(9,12)",-110.24359999999999,9,aldehyde,0.13005799999999434
2461,5.082,635.35639,PG 16:1_18:2,,0.0,158000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(7)_18:2(9,12)",-108.2276,9,criegee,0.18503799999998805
2466,5.097,865.50214,PG 22:6_22:6,[M-H]-,,,,,,0.0,,0.0,0.0,90000.0,0.0,0.0,,0.0,0.0,0.0,,0.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.0,0,substrate,0.16178411111111965
2463,5.097,639.2932,PG 22:6_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",-226.40659999999988,3,aldehyde,0.18023400000001857
2457,5.081,679.32159,PG 22:6_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",-186.34159999999991,6,aldehyde,0.18069500000000682
2458,5.081,719.35618,PG 22:6_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",-146.27659999999997,9,aldehyde,0.18373600000001425
2764,5.454,735.37275,PG 22:6_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164000000.0,610000000.0,0.0,0.0,677000000.0,0.0,0.0,0.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",-130.27719999999997,9,criegee,0.11381900000000657
2459,5.081,759.38729,PG 22:6_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0777777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",-106.21159999999999,12,aldehyde,0.1871250000000071
2508,5.133,799.32503,PG 22:6_22:6,,0.0,0.0,0.0,0.0,0.0,388000000.0,0.0,0.0,279000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",-66.1466,15,aldehyde,0.18974899999999517
2832,5.5,815.43503,PG 22:6_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368000000.0,0.0,0.0,0.0,340000000.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",-50.147200000000005,15,criegee,0.11139100000000735
2460,5.081,839.44954,PG 22:6_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.177777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",-26.081599999999995,18,aldehyde,0.19390000000001173
2828,5.497,855.46586,PG 22:6_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214000000.0,0.0,0.0,0.0,0.0,0.0,618000000.0,0.0,370000000.0,0.0,0.0,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",-10.082199999999995,18,criegee,0.11540800000000911
2566,5.173,743.48668,PG 16:1_18:2,[M-H]-,0.0,,,0.0,7700.0,,0.0,,,,0.0,,,0.0,0.0,,,,"PG 16:1(6)_18:2(6,9)",0.0,0,substrate,0.15817299999999826
2566,5.173,743.48668,PG 16:1_18:2,[M-H]-,0.0,,,0.0,7700.0,,0.0,,,,0.0,,,0.0,0.0,,,,"PG 16:1(7)_18:2(6,9)",0.0,0,substrate,0.15348899999999566
2566,5.173,743.48668,PG 16:1_18:2,[M-H]-,0.0,,,0.0,7700.0,,48800.0,,,,0.0,,,0.0,0.0,,,,"PG 16:1(9)_18:2(6,9)",0.0,0,substrate,0.1291752500000007
2657,5.357,633.34019,PG 16:1_18:2,,0.0,0.0,0.0,0.0,10.38961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(6,9)",-110.24359999999999,9,criegee,0.15348899999999566
2649,5.348,593.30922,PG 16:1_18:2,,0.0,0.0,0.0,675000000.0,0.0,0.0,0.0,0.0,0.0,0.0,577000000.0,0.0,0.0,878000000.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(6,9)",-150.30859999999996,10,aldehyde,0.15188600000000413
2595,5.257,635.35604,PG 16:1_18:2,,0.0,0.0,0.0,180000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182000000.0,0.0,0.0,0.0,"PG 16:1(6)_18:2(6,9)",-108.27120000000002,12,aldehyde,0.16914399999999505
2657,5.357,633.34019,PG 16:1_18:2,,0.0,0.0,0.0,0.0,10.38961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(7)_18:2(6,9)",-110.24359999999999,9,aldehyde,0.15348899999999566
2649,5.348,593.30922,PG 16:1_18:2,,0.0,0.0,0.0,675000000.0,0.0,0.0,0.0,0.0,0.0,0.0,577000000.0,0.0,0.0,878000000.0,0.0,0.0,0.0,0.0,"PG 16:1(9)_18:2(6,9)",-150.30859999999996,7,aldehyde,0.15188600000000413
2657,5.357,633.34019,PG 16:1_18:2,,0.0,0.0,0.0,0.0,10.38961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(9)_18:2(6,9)",-110.24359999999999,9,aldehyde,0.15348899999999566
2565,5.173,661.37146,PG 16:1_18:2,,0.0,0.0,0.0,0.0,0.0,0.0,7.9303278688524586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(9)_18:2(6,9)",-82.1896,12,aldehyde,0.1925619999999981
2266,4.72,676.39012,PG 16:1_18:2,,276000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(9)_18:2(6,9)",-66.1902,12,criegee,0.018764000000004978
2571,5.187,791.48632,PG 16:1_22:6,[M-H]-,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(7)_22:6(4,7,10,13,16,19)",0.0,0,substrate,0.2846602471901753
2571,5.187,791.48632,PG 16:1_22:6,[M-H]-,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_22:6(4,7,10,13,16,19)",0.0,0,substrate,0.2589900235722925
2571,5.187,791.48632,PG 16:1_22:6,[M-H]-,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(9)_22:6(4,7,10,13,16,19)",0.0,0,substrate,0.2553921664294354
2330,4.799,604.3639,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,587000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280000000.0,688000000.0,888000000.0,1080000000.0,"PG 16:1(6)_22:6(4,7,10,13,16,19)",-186.34159999999991,3,aldehyde,0.5493884751124801
2304,4.767,644.48539,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81609195402299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_22:6(4,7,10,13,16,19)",-146.27659999999997,6,aldehyde,0.04356699999999911
2565,5.173,661.37146,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,387000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_22:6(4,7,10,13,16,19)",-130.27719999999997,6,criegee,0.18096600000000276
2647,5.347,667.34644,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406000000.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_22:6(4,7,10,13,16,19)",-124.27060000000002,9,aldehyde,0.15492799999998896
2554,5.163,580.3884,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379000000.0,0.0,"PG 16:1(6)_22:6(4,7,10,13,16,19)",-210.40719999999988,10,criegee,0.12612799999999444
2386,4.918,764.42132,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.41379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(6)_22:6(4,7,10,13,16,19)",-26.081599999999995,18,aldehyde,0.04786000000000393
2623,5.301,781.46685,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291000000.0,0.0,0.0,"PG 16:1(6)_22:6(4,7,10,13,16,19)",-10.082199999999995,18,criegee,0.7100926898935783
2330,4.799,604.3639,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,587000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280000000.0,688000000.0,888000000.0,1080000000.0,"PG 16:1(7)_22:6(4,7,10,13,16,19)",-186.34159999999991,3,aldehyde,0.5493884751124801
2304,4.767,644.48539,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81609195402299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(7)_22:6(4,7,10,13,16,19)",-146.27659999999997,6,aldehyde,0.04356699999999911
2565,5.173,661.37146,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,387000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(7)_22:6(4,7,10,13,16,19)",-130.27719999999997,6,criegee,0.18096600000000276
2430,5.024,681.34058,PG 16:1_22:6,,0.0,0.0,629000000.0,686000000.0,0.0,0.0,0.0,0.0,0.0,0.0,422000000.0,713000000.0,788000000.0,570000000.0,571000000.0,476000000.0,625000000.0,405000000.0,"PG 16:1(7)_22:6(4,7,10,13,16,19)",-110.24359999999999,9,aldehyde,0.1576139999999917
2554,5.163,580.3884,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379000000.0,0.0,"PG 16:1(7)_22:6(4,7,10,13,16,19)",-210.40719999999988,9,criegee,0.12612799999999444
2934,5.628,697.39322,PG 16:1_22:6,,0.0,962000000.0,0.0,0.0,510000000.0,938000000.0,926000000.0,0.0,894000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(7)_22:6(4,7,10,13,16,19)",-94.24419999999999,12,aldehyde,0.46166581251535194
2386,4.918,764.42132,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.41379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(7)_22:6(4,7,10,13,16,19)",-26.081599999999995,18,aldehyde,0.04786000000000393
2623,5.301,781.46685,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291000000.0,0.0,0.0,"PG 16:1(7)_22:6(4,7,10,13,16,19)",-10.082199999999995,18,criegee,0.7100926898935783
2330,4.799,604.3639,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,587000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280000000.0,688000000.0,888000000.0,1080000000.0,"PG 16:1(9)_22:6(4,7,10,13,16,19)",-186.34159999999991,3,aldehyde,0.5493884751124801
2304,4.767,644.48539,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81609195402299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(9)_22:6(4,7,10,13,16,19)",-146.27659999999997,6,aldehyde,0.04356699999999911
2565,5.173,661.37146,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,387000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(9)_22:6(4,7,10,13,16,19)",-130.27719999999997,6,criegee,0.18096600000000276
2554,5.163,580.3884,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379000000.0,0.0,"PG 16:1(9)_22:6(4,7,10,13,16,19)",-210.40719999999988,7,criegee,0.12612799999999444
2835,5.501,709.37129,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545000000.0,0.0,0.0,267000000.0,0.0,638000000.0,0.0,0.0,720000000.0,0.0,617000000.0,"PG 16:1(9)_22:6(4,7,10,13,16,19)",-82.1896,12,aldehyde,0.1297429999999892
2386,4.918,764.42132,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.41379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 16:1(9)_22:6(4,7,10,13,16,19)",-26.081599999999995,18,aldehyde,0.04786000000000393
2623,5.301,781.46685,PG 16:1_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291000000.0,0.0,0.0,"PG 16:1(9)_22:6(4,7,10,13,16,19)",-10.082199999999995,18,criegee,0.7100926898935783
2590,5.232,805.48735,PI 14:1_18:1,[M-H]-,,12566.666666666666,306.43018667139626,0.0,8766.666666666668,12400.0,,4496.389361827041,13433.333333333332,,1166.546008763574,4667.691361819859,5652.051835853132,6259.595254710398,3322.6887162306652,5652.972252141356,7609.504639403014,6864.961067853171,PI 14:1(6)_18:1(9),0.0,0,substrate,0.12834981683838803
2590,5.232,805.48735,PI 14:1_18:1,[M-H]-,,12566.666666666666,306.43018667139626,0.0,8766.666666666668,12400.0,,4966.7410321141315,13433.333333333332,,1226.907982472852,4667.691361819859,6282.473002159828,6259.595254710398,3322.6887162306652,6332.461404318613,7609.504639403014,7626.774193548386,PI 14:1(5)_18:1(9),0.0,0,substrate,0.12055363367677846
2590,5.232,805.48735,PI 14:1_18:1,[M-H]-,,12566.666666666666,335.13962665720743,0.0,8766.666666666668,12400.0,,5236.869606058827,13433.333333333332,,1166.546008763574,5264.6172763602835,6365.47516198704,6980.809490579205,3554.62256753867,6414.566343540032,8480.990721193972,7708.264738598443,PI 14:1(9)_18:1(9),0.0,0,substrate,0.11438731683839304
3008,5.687,695.34118,PI 14:1_18:1,,0.0,47.745358090185675,7689.873417721519,4480000000.0,22.85171102661597,51.88172043010753,0.0,354.421768707483,20.54590570719603,0.0,1449.438202247191,498.6301369863014,312.56830601092895,377.4358974358974,896.0784313725491,325.54347826086956,275.9493670886076,250.45045045045046,PI 14:1(5)_18:1(9),-110.24359999999999,9,aldehyde,0.12055363367677846
3008,5.687,695.34118,PI 14:1_18:1,,0.0,47.745358090185675,7689.873417721519,4480000000.0,22.85171102661597,51.88172043010753,0.0,354.421768707483,20.54590570719603,0.0,1449.438202247191,498.6301369863014,312.56830601092895,377.4358974358974,896.0784313725491,325.54347826086956,275.9493670886076,250.45045045045046,PI 14:1(6)_18:1(9),-110.24359999999999,8,aldehyde,0.12055363367677846
2835,5.501,709.37129,PI 14:1_18:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07482993197279,0.0,0.0,75.0,0.0,34.86338797814207,0.0,0.0,39.130434782608695,0.0,27.792792792792792,PI 14:1(6)_18:1(9),-96.2166,8,criegee,0.1361459999999976
3008,5.687,695.34118,PI 14:1_18:1,,0.0,47.745358090185675,7689.873417721519,4480000000.0,22.85171102661597,51.88172043010753,0.0,354.421768707483,20.54590570719603,0.0,1449.438202247191,498.6301369863014,312.56830601092895,377.4358974358974,896.0784313725491,325.54347826086956,275.9493670886076,250.45045045045046,PI 14:1(9)_18:1(9),-110.24359999999999,5,aldehyde,0.12055363367677846
2991,5.683,751.36754,PI 14:1_18:1,,0.0,0.0,720.464135021097,0.0,0.0,0.0,0.0,58.36734693877551,0.0,0.0,0.0,63.76712328767123,39.45355191256831,43.48717948717949,62.549019607843135,43.858695652173914,31.60337552742616,30.765765765765767,PI 14:1(9)_18:1(9),-54.13559999999999,9,aldehyde,0.10822100000000763
2592,5.247,717.4704,PG 16:1_16:1,[M-H]-,,,0.0,2840.0,,,,,,,2450.0,,0.0,0.0,,,,0.0,PG 16:1(7)_16:1(7),0.0,0,substrate,0.16059600000000318
2592,5.247,717.4704,PG 16:1_16:1,[M-H]-,,,0.0,2840.0,,,,,,,2450.0,,0.0,0.0,,,,0.0,PG 16:1(6)_16:1(7),0.0,0,substrate,0.14287933333333475
2592,5.247,717.4704,PG 16:1_16:1,[M-H]-,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,PG 16:1(6)_16:1(6),0.0,0,substrate,0.13402100000000053
2649,5.348,593.30922,PG 16:1_16:1,,0.0,0.0,0.0,118.83802816901408,0.0,0.0,0.0,0.0,0.0,0.0,117.75510204081631,0.0,0.0,878000000.0,0.0,0.0,0.0,0.0,PG 16:1(6)_16:1(6),-124.27060000000002,10,aldehyde,0.168858
2980,5.68,609.34136,PG 16:1_16:1,,0.0,0.0,417000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334000000.0,PG 16:1(6)_16:1(6),-108.27120000000002,10,criegee,0.09918400000000106
2980,5.68,609.34136,PG 16:1_16:1,,0.0,0.0,417000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334000000.0,PG 16:1(6)_16:1(7),-108.27120000000002,9,aldehyde,0.09918400000000106
2649,5.348,593.30922,PG 16:1_16:1,,0.0,0.0,0.0,118.83802816901408,0.0,0.0,0.0,0.0,0.0,0.0,117.75510204081631,0.0,0.0,878000000.0,0.0,0.0,0.0,0.0,PG 16:1(6)_16:1(7),-124.27060000000002,10,aldehyde,0.168858
2707,5.395,607.32484,PG 16:1_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396000000.0,0.0,0.0,0.0,0.0,0.0,PG 16:1(6)_16:1(7),-110.24359999999999,10,criegee,0.16059600000000318
2707,5.395,607.32484,PG 16:1_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396000000.0,0.0,0.0,0.0,0.0,0.0,PG 16:1(7)_16:1(7),-110.24359999999999,9,aldehyde,0.16059600000000318
2601,5.264,855.50336,PI 16:1_20:4,[M-H]-,0.0,4816.48039737449,1229.0517726505345,0.0,3101.5801354401806,2865.53480475382,5221.744281418025,3335.655210439257,4119.679684071962,0.0,705.8823529411765,3550.451376985487,4552.350326302846,6046.038578032839,1779.2828685258962,2853.005548705302,5313.577912254162,4492.92766934558,"PI 16:1(7)_20:4(8,11,14,17)",0.0,0,substrate,0.2430482100332268
2601,5.264,855.50336,PI 16:1_20:4,[M-H]-,0.0,5880.787653006918,13886.325267304444,11339.58837772397,6000.0,5349.983022071307,9002.077827394512,19447.91398639956,7644.471259324264,0.0,10188.235294117647,22153.18249342932,25410.063368958665,24768.818747011002,16258.964143426296,22605.98027127004,26487.670196671712,23241.745120551095,"PI 16:1(6)_20:4(8,11,14,17)",0.0,0,substrate,0.2013544813398372
2601,5.264,855.50336,PI 16:1_20:4,[M-H]-,0.0,2302.731949618591,4784.62296004502,5160.4116222760285,2898.4198645598194,1644.4821731748727,3176.1778911874603,7116.4308031611845,2735.8490566037735,0.0,4705.8823529411775,6796.36612958519,8237.586304738483,11585.142674956158,7161.752988047808,13841.014180024658,8598.751891074131,11165.32721010333,"PI 16:1(7)_20:4(5,8,11,14)",0.0,0,substrate,0.1995112191050194
2931,5.623,747.5087,PI 16:1_20:4,,0.0,280.0,0.0,0.0,190.83333333333334,295.131845841785,170.1149425287356,30.468227424749163,178.6206896551724,0.0,0.0,22.123076923076923,32.98429319371728,19.12735849056604,0.0,0.0,30.198019801980198,32.390745501285345,"PI 16:1(6)_20:4(8,11,14,17)",-108.27120000000002,3,criegee,0.36199132599322065
